"txt","prob"
Rosie O’#DonnellDonates $1000 To NSA Leaker Who Wants To “Burn The #WhiteHouse Down” -
,0.872537
Evening walk past the #whitehouse. #capitolhill #washingtondc #tourlife White House,…
,0.960431
is looking for an excuse to reboost the weapon industry. Let's make war with Qatar. So clever. Wow. #Qatar #WhiteHouse
,0.270986
The only time dinner with #Trump is not a…
,0.34652
best account for the #whitehouse. follow this account
,0.853906
The whole west wing better lawyer up! Anyone who had contact with Flynn better lawyer up. #WhiteHouse #lawyer #RussiaGate #westwing
,0.173767
My reflections on my visit to #Obama #WhiteHouse may help you evaluate the #Trump effect on that same institution.
,0.981692
When you skip #geography class in #school ,but still get yourself to the #WhiteHouse . It's #PersianGulf…
,0.409932
#Trump committed to fair #US. elections free from any interference: #WhiteHouse
,0.124989
This week Mark Kasowitz became Predisent. #MarkKasowitz #trump #gop #WhiteHouse #cnn #msnbc #FOXNews #Predisent
,0.664421
Information about MERLBAND COMMUNICATIONS LIMITED #Whitehouse #COMMUNICATIONS #MERLBAND
,0.484095
#PersianGulf #WhiteHouse Get back to school Mr. Rex Tillerson Read and learn more about 9000 years history and civilization in Iran #rex
,0.824272
My $ is on March, 2019. I think that will be when the #WhiteHouse party ends for #Trump #Impeachment #IdesofMarch
,0.177357
#Feds #Ruled Trump #WhiteHouse #Broke #Federal #Law W/#Illegal #Campaign #Activity #Trump #violated the #Hatch #Act.
,0.967583
#FBI ex-head accuses #WhiteHouse of lies, does not say #Trump obstructed justice
,0.1828
.. looks like a deranged #maga #Whitehouse is left to running around with a gasoline can…
,0.983075
#Yahoo News on #Twitter #MIT #WhiteHouse
,0.803994
What pushed Trump into the #WhiteHouse . Got the lady " hung ' somewhere at the door of #10downingstreet
,0.952613
Heard your awesome talk at SXSW but by now would it be an option to ignore everything about #Trump, #WhiteHouse, #GOP a while?
,0.0800904
#WhiteHouse's #socialmedia #director sent a #tweet that violated a federal law, a federal agency said
,0.887788
What's Next After Comey's Testimony? (pls RT↺❤️) ️️ #cbsn #livevideo #leak #whitehouse #jamesc
,0.75117
We have allot of work to do as patrons working with friends and partners. I'll put more messaging out later. #Whitehouse
,0.811106
They all under Putin spell. #GOP Gang think if they get rid of #Trump n his Crook Russian double agent they will th…
,0.0113947
Have u anything that could't be bought by money?? #PersianGolf #persia #whitehouse #RexTillerson #POTUS #iran
,0.372632
Meeting brilliant at the #WhiteHouse today was such a beautiful experience! #PowerfulWomen…
,0.870425
#Trump meets #Iohannis at the #WhiteHouse #TrumpMustTestify
,0.446927
Even shrimps at the #PersianGolf speak #persia !! Who's ur dealer? #whitehouse #RexTillerson #POTUS #Trump
,0.873936
Ah, I'm sure he's a pussycat. #trump #noonewantstoworkthere #WhiteHouse
,0.123527
Is #JamesComey the #WhiteHouse leaker? We discuss on air. Tune in to #JayLive.
,0.541987
It's getting hot in there!!#WhiteHouse
,0.737965
The #WhiteHouse customer service number for Whiny Reporters is (800) TUF - SHIT,press 1 to cry to Mommy.…
,0.767209
The Blue Room at the #WhiteHouse. Would you redecorate?
,0.995617
#DumbTrump's senior adviser, ladies and gents: #TrumpLies #WhiteHouse
,0.59827
#Cleveland is playing like they want to visit the #WhiteHouse, but why? #Game4 #NBAFinals
,0.835339
Shocked face #Whitehouse
,0.45523
Better yet kick the #NYSlimes and #CNNisISIS out of the #WhiteHouse entirely and make them cover the Whi…
,0.731529
Hello Mr. President! #worldclassrooms #wcindc #whitehouse
,0.656193
While nation is distracted by the #WhiteHouse clown, his wrongdoers move in the shadows #NotMyPresident #TrumpLies
,0.511117
#GoldmanSachs #CEO trolls Trump: 'How did infrastructure week go?' #JamesComey #WhiteHouse
,0.681293
More evidence of the incompetence of the #POTUS the #WhiteHouse
,0.387807
If or others can turn their back on the sleeper cell that is the #WhiteHouse than we gotta do what we gotta do
,0.625479
Trump’s Tweets Could Put U.S. Base, Arms Deals At Risk #Qatar #WhiteHouse #MiddleEast
,0.682914
This #WhiteHouse has ethics problems even in social media
,0.745396
Reality want "burn" #whitehouse diown!
,0.555936
So that first half of Game 4 of the #NBAFinals was fun to watch. And so was #Romania President Iohannis visit to the #WhiteHouse
,0.610421
McConnell Ryan you #two #spineless #weasels would be #screaming #obstruction of #justice if a #democrat was in the #WhiteHouse
,0.0509119
Hope all #WhiteHouse staff start recording stuff if they don't want 2B indicted or thrown under bus as…
,0.94715
VIDEO : NSA Leaker "I Want to Burn the #WhiteHouse Down"
,0.976127
Statements of #Trump, State department, defense, and the #WhiteHouse on Qatar are 'out of sync' #WeAreQatar #USA #قبيلتنا_قطر
,0.564178
Even if tapes exiated, they will never see light of day. Will be destroyed. Need #Whistleblower #WhiteHouse is a pit of #Liars
,0.36616
Are there ANY adults in the #WhiteHouse? #lastword
,0.479499
Comey showed that a purge is necessary... #whitehouse #senategop #housegop #teaparty #politics #maga #potus #jobs…
,0.912057
Hey #whitehouse insiders. If the #tapes exist, be courageous and leak them!
,0.317913
after your #Impeachment how long will it take to get the #strench of #trumpfamily out the #WhiteHouse
,0.474287
Hey #Trumpsters, got an update on that #wall? You control both Houses and the #WhiteHouse and you can't even build a wall that was promised!
,0.953683
#WhiteHouse staff should start making recordings when they see/hear #Trump Co self dea…
,0.247791
#WhiteHouse Editing Trump's tapes will = jail time. He will not keep you safe.
,0.674604
#WhiteHouse How much of your souls did you sell for the positions you have? Someone opened the door but you're the one that walked in.
,0.870954
ANY staff mbr of #WhiteHouse who puts up obstacles to complete reveal of tapes will get left holding the bag!
,0.866861
#ObstructionOfJustice time to clean out the #Whitehouse #Whitehouseoutofcontrol
,0.95769
isn't obligated to give a #WhiteHouse press passes or allow CNN to follow him on Twitter.
,0.831927
Nothing there...  #whitehouse #senategop #floridagop #housegop #teaparty #politics #maga #potus #jobs #ccot…
,0.960832
Leaked John #Kerry audio: #WhiteHouse wanted #ISIS to rise in #Syria
,0.938039
Who needs #FakeNews when you've got a real #ClownCar doing doughnuts on the #WhiteHouse…
,0.947609
I wish the children at the #WhiteHouse would stop playing around and get to work! #politics
,0.965424
Corruption left the #WhiteHouse in January. The whole lot of them were crooked. .@BarackObama .@lorettalynch .…
,0.898671
At that moment, I became... presidential. Also, covfefe. #WhiteHouse
,0.60616
House Panel Demands Any Copies of White House Tapes: The House… #Work #WhiteHouse…
,0.32173
What the inside of the #WhiteHouse looks like right now. #TrumpLies #chaos #ComeyWins #TrumpGate
,0.292489
Sex in the #whitehouse would be a welcome distraction at this point, but who the hell wants to picture…
,0.697597
#NewYorkDailyNews - Posts | The #President is working his way down the... #WhiteHouse
,0.73798
'Nonsense': Powerful #Republican denounces #WhiteHouse information shut-out #ChuckGrassley
,0.464323
Joy, I knew you would make it to the #WhiteHouse !! #Congrats #FridayThoughts
,0.953168
#neverendingstory continues in our #WhiteHouse.
,0.536389
It isn't about who's in #WhiteHouse but who's in streets! #pplSummit #RiseLoveResist
,0.638925
#HouseIntelligenceCommittee requests Comey's Trump meeting notes, #WhiteHouse tapes...
,0.0741622
Why did he visit the #Obama #Whitehouse so many times!
,0.556829
#joyVilla met #IvankaTrump at #whitehouse she wire d #trumpDress at the #awards #redcarpet #maga #trumptrain…
,0.999721
As far as I am concerned, as most Americans, shouldn't even have a #WhiteHouse press p…
,0.508558
This is a mess, just like the entire #WhiteHouse
,0.707589
Panther Secret Service Hardy 80s Euro Pop Star #cuse #whitehouse #visit
,0.942086
#WhiteHouse Official Violated Law Banning Political Activity, Agency Says
,0.973709
#Trump Kamala HarrisThe California senator's fierce opposition to the Commie #WhiteHouse is heightening speculatio…
,0.383329
We had growth before moved into #WhiteHouse
,0.809961
Can't wait for the spin, rinse and repeat from the #WhiteHouse on this!  #ComeyTapes
,0.762491
#JeffSessions WILL #LIE #LIE #LIE #UNDEROATH THE ENTIRE #TRUMP #CLAN WILL #LIE THE #WHITEHOUSE IS A #SHITSHOW #IMPEACHTRUMP
,0.00889462
What if the #WhiteHouse were simply called "The House"?
,0.790084
Trump Reacts to Comey's Testimony in 60 Seconds:… #WhiteHouse #JamesBrienComey…
,0.116256
I support her. #Whitehouse LIES. Someone has to tell the truth. Asking #Gatesfoundation or #Zuckerberg to pay her defence.
,0.845069
The Fat Lady has Sung. #itsallovernow #jail #mybitch #orangeisthenewblack #whitehouse #dumptrump…
,0.911316
Me the last day #ComeyTestimony #WhiteHouse
,0.480005
A richer sucessful person, a Gay and a immigrant will walk into the #WhiteHouse #trump the meeting will be fun.
,0.900283
#PresidentTrump named Don McGahn as #Whitehouse counsel. How is this working out for #Trump deregulatory agenda?
,0.574161
Alabamians get private, after-hours tour of the West Wing. Here’s what they saw. #Alabama #WestWing #WhiteHouse
,0.884678
When I move into the #WhiteHouse can I sleep in the #OvalOffice I'd like to keep #DonaldTrump as #Veep give him a…
,0.533757
in the #Whitehouse is all #Rittenhouse's fault.We better get Lucy, Wyatt Rufus after Flynn to eradicate this! #Timeless
,0.8465
It Is Time for Donald #Trump to Leave the #WhiteHouse: THE GOVERNMENT CA'T PASS ANY STRESS TEST WITH HIM IN OFFICE
,0.422622
bunch of liars occupying the #WhiteHouse and US House of Congress. Time to drain the swamp of the Monster #TrumpLies
,0.871875
Comey: White House Told “LIES, PLAIN AND SIMPLE” #Comey #WhiteHouse
,0.640765
So a #grifter snake oil salesman in the #WhiteHouse brings other flim flam artists with him...what a surprise...…
,0.380949
#Press: we discovered #Russia ctrls #WhiteHouse, posssibly #USA #GOP: Yes, we're concerned about how you found out  #GBTUS er usassr?
,0.205534
Somewhere in the #WhiteHouse #Trump and an intern are now recording a fake dinner on tape. "So, do you like the lasagne, Jim?" #Comey
,0.60254
Episode 77 of the pod, a counterclockwise walk around #WhiteHouse - #fieldrecording #soundart #DC
,0.8086
World peace is not possible while #Trump is in the #WhiteHouse #Comey
,0.0625813
Yes, the #Whitehouse social media guy broke the #law |
,0.566639
The #House and the #WhiteHouse are strategically using the news to cover up laws passed that hurt #Americans. Call…
,0.884845
Time to boot your ass from the #WhiteHouse #realdonaldtrump! #Teamtrump #trumptrain are sorry th…
,0.53834
RID The #WhiteHouse Of Anyone Connected To The /Corrupt #ObamaAdministration
,0.748443
the show is less outrageous and cynical than what’s happening in the real #WhiteHouse #trumplied #trumpcrimefamily
,0.241082
White House Infrastructure Summit Draws Pair Of Local Leaders (pls RT↺❤️) ️️ #wwlp #WhiteHouse
,0.924662
Yes! Stop destroying OUR country, get to work on YOUR JOB, and fulfill OUR dreams by getting the f…
,0.87133
Great to meet the talented and beautiful #JoyVilla at the #WhiteHouse today!
,0.887749
Trump is scary but his few remaining fans r even scarier #34% #USA #america #trump #WhiteHouse #WakeUpAmerica
,0.0679008
#WhiteHouse: Readout of President Donald J. Trump’s Call with Prime Minister Theresa May of the United Kingdom
,0.852195
#WhiteHouse: President Donald J. Trump Announces Intended Appointments to the President’s Commission on White Hous…
,0.99843
#Missouri #teacher under fire for flipping off #WhiteHouse during trip to #DC with group of middle-school #students
,0.994459
"From Amistad to the #WhiteHouse: Teachable Moments from 1839 to Within My Lifetime" Meet author #KayHarris and...
,0.728685
There is no dignity within this #WhiteHouse.
,0.206675
you need back as a media spokesman for you asap. #WhiteHouse
,0.743188
#TV | First few eps of #houseofcards s5 haven't even come close to the real life drama unfolding in the #whitehouse
,0.224993
#PresidentTrump's #WhiteHouse team out back with the #JamesComey tapes. No way in Hell they want to release these
,0.685111
Obama's old house! #WhiteHouse #America #Merica #NicePlace #backyardtourists The White House
,0.936228
It's TIME to kick your A** out of the #Whitehouse #ObstructionOfJustice #ComeyHearing #comeytestimoney #TrumpRussia
,0.439867
X&lt;•&gt;X&lt;•&gt;X&lt;•&gt;X flashing on Trump's White House of lies...Comey's calm testimony on "the nature of the person" ~~~~…
,0.387993
Only 1 word for her - #Traitor: Accused leaker #RealityWinner wanted to 'burn the #WhiteHouse down'
,0.905446
House and Senate committees seek Comey memos and Trump tapes #Trump #US #Comey #Kremlingate #WhiteHouse
,0.0891054
Is there any #integrity, anywhere in the #WhiteHouse? Ah fuhggedaboutit, it all left with #Obama. #QED.…
,0.41625
Check that #WhiteHouse lately?
,0.795171
Time to take that short but difficult drive to the #whitehouse. For our country, for you, for my Grandkids. With respect.
,0.668235
Trump's Twitter adviser gets reprimanded for tweet Read more: #twitter #politics #whiteHouse
,0.36761
Many also wish she had flown in from the #WhiteHouse but good to see #Clinton preaching the faith of #diversity
,0.99525
Also wanting to burn down the #WhiteHouse is very patriotic...... Apparently???? #LeftieLogic
,0.802907
"#WhiteHouse: Statement by the Press Secretary on President Donald J. #Trump’s Upcoming Foreign #Travel" #News:
,0.983103
#whitehouse 6/9/17: Weekly Address: OPENN | 6/9/17: Weekly Address The White House
,0.709542
#Trump Won't Say if There are #Comey Tapes #ComeyTestimony #politics #WhiteHouse #news
,0.14915
#WhiteHouse #Breaking: The #President considers Executive orders against the #MSM for continued slander. #OpenTweetAuth.
,0.285902
If this isn't foreshadowing for an EPIC #whitehouse #scandal in the making, I don't know what is!
